grpp19@j6:~/FindKNN-MPI$ mpirun -np 4 knn-mpi 128 400000 300 1024
Discrepância encontrada no índice 479: calculado=398989, esperado=291369
Discrepância encontrada no índice 480: calculado=399571, esperado=327950
Discrepância encontrada no índice 481: calculado=399248, esperado=345536
Discrepância encontrada no índice 482: calculado=84633, esperado=321212
Discrepância encontrada no índice 483: calculado=317198, esperado=197949
Discrepância encontrada no índice 484: calculado=398989, esperado=291369
Discrepância encontrada no índice 485: calculado=399571, esperado=327950
Discrepância encontrada no índice 486: calculado=399248, esperado=345536
Discrepância encontrada no índice 487: calculado=84633, esperado=321212
Discrepância encontrada no índice 488: calculado=317198, esperado=197949
Discrepância encontrada no índice 489: calculado=398989, esperado=291369
Discrepância encontrada no índice 490: calculado=399571, esperado=327950
Discrepância encontrada no índice 491: calculado=399248, esperado=345536
Discrepância encontrada no índice 492: calculado=84633, esperado=321212
Discrepância encontrada no índice 493: calculado=317198, esperado=197949
Discrepância encontrada no índice 494: calculado=398989, esperado=291369
Discrepância encontrada no índice 495: calculado=399571, esperado=327950
Discrepância encontrada no índice 496: calculado=399248, esperado=345536
Discrepância encontrada no índice 497: calculado=84633, esperado=321212
Discrepância encontrada no índice 498: calculado=317198, esperado=197949
Discrepância encontrada no índice 499: calculado=398989, esperado=291369
Discrepância encontrada no índice 500: calculado=399571, esperado=327950
Discrepância encontrada no índice 501: calculado=399248, esperado=345536
Discrepância encontrada no índice 502: calculado=84633, esperado=321212
Discrepância encontrada no índice 503: calculado=317198, esperado=197949
Discrepância encontrada no índice 504: calculado=398989, esperado=291369
Discrepância encontrada no índice 505: calculado=399571, esperado=327950
Discrepância encontrada no índice 506: calculado=399248, esperado=345536
Discrepância encontrada no índice 507: calculado=84633, esperado=321212
Discrepância encontrada no índice 508: calculado=317198, esperado=197949
Discrepância encontrada no índice 509: calculado=398989, esperado=291369
Discrepância encontrada no índice 510: calculado=399571, esperado=327950
Discrepância encontrada no índice 511: calculado=399248, esperado=345536
Discrepância encontrada no índice 512: calculado=84633, esperado=321212
Discrepância encontrada no índice 513: calculado=317198, esperado=197949
Discrepância encontrada no índice 514: calculado=398989, esperado=291369
Discrepância encontrada no índice 515: calculado=399571, esperado=327950
Discrepância encontrada no índice 516: calculado=399248, esperado=345536
Discrepância encontrada no índice 517: calculado=84633, esperado=321212
Discrepância encontrada no índice 518: calculado=317198, esperado=197949
Discrepância encontrada no índice 519: calculado=398989, esperado=291369
Discrepância encontrada no índice 520: calculado=399571, esperado=327950
Discrepância encontrada no índice 521: calculado=399248, esperado=345536
Discrepância encontrada no índice 522: calculado=84633, esperado=321212
Discrepância encontrada no índice 523: calculado=317198, esperado=197949
Discrepância encontrada no índice 524: calculado=398989, esperado=291369
Discrepância encontrada no índice 525: calculado=399571, esperado=327950
Discrepância encontrada no índice 526: calculado=399248, esperado=345536
Discrepância encontrada no índice 527: calculado=84633, esperado=321212
Discrepância encontrada no índice 528: calculado=317198, esperado=197949
Discrepância encontrada no índice 529: calculado=398989, esperado=291369
Discrepância encontrada no índice 530: calculado=399571, esperado=327950
Discrepância encontrada no índice 531: calculado=399248, esperado=345536
Discrepância encontrada no índice 532: calculado=84633, esperado=321212
Discrepância encontrada no índice 533: calculado=317198, esperado=197949
Discrepância encontrada no índice 534: calculado=398989, esperado=291369
Discrepância encontrada no índice 535: calculado=399571, esperado=327950
Discrepância encontrada no índice 536: calculado=399248, esperado=345536
Discrepância encontrada no índice 537: calculado=84633, esperado=321212
Discrepância encontrada no índice 538: calculado=317198, esperado=197949
Discrepância encontrada no índice 539: calculado=398989, esperado=291369
Discrepância encontrada no índice 540: calculado=399571, esperado=327950
Discrepância encontrada no índice 541: calculado=399248, esperado=345536
Discrepância encontrada no índice 542: calculado=84633, esperado=321212
Discrepância encontrada no índice 543: calculado=317198, esperado=197949
Discrepância encontrada no índice 544: calculado=398989, esperado=291369
Discrepância encontrada no índice 545: calculado=399571, esperado=327950
Discrepância encontrada no índice 546: calculado=399248, esperado=345536
Discrepância encontrada no índice 547: calculado=84633, esperado=321212
Discrepância encontrada no índice 548: calculado=317198, esperado=197949
Discrepância encontrada no índice 549: calculado=398989, esperado=291369
Discrepância encontrada no índice 550: calculado=399571, esperado=327950
Discrepância encontrada no índice 551: calculado=399248, esperado=345536
Discrepância encontrada no índice 552: calculado=84633, esperado=321212
Discrepância encontrada no índice 553: calculado=317198, esperado=197949
Discrepância encontrada no índice 554: calculado=398989, esperado=291369
Discrepância encontrada no índice 555: calculado=399571, esperado=327950
Discrepância encontrada no índice 556: calculado=399248, esperado=345536
Discrepância encontrada no índice 557: calculado=84633, esperado=321212
Discrepância encontrada no índice 558: calculado=317198, esperado=197949
Discrepância encontrada no índice 559: calculado=398989, esperado=291369
Discrepância encontrada no índice 560: calculado=399571, esperado=327950
Discrepância encontrada no índice 561: calculado=399248, esperado=345536
Discrepância encontrada no índice 562: calculado=84633, esperado=321212
Discrepância encontrada no índice 563: calculado=317198, esperado=197949
Discrepância encontrada no índice 564: calculado=398989, esperado=291369
Discrepância encontrada no índice 565: calculado=399571, esperado=327950
Discrepância encontrada no índice 566: calculado=399248, esperado=345536
Discrepância encontrada no índice 567: calculado=84633, esperado=321212
Discrepância encontrada no índice 568: calculado=317198, esperado=197949
Discrepância encontrada no índice 569: calculado=398989, esperado=291369
Discrepância encontrada no índice 570: calculado=399571, esperado=327950
Discrepância encontrada no índice 571: calculado=399248, esperado=345536
Discrepância encontrada no índice 572: calculado=84633, esperado=321212
Discrepância encontrada no índice 573: calculado=317198, esperado=197949
Discrepância encontrada no índice 574: calculado=398989, esperado=291369
Discrepância encontrada no índice 575: calculado=399571, esperado=327950
Discrepância encontrada no índice 576: calculado=399248, esperado=345536
Discrepância encontrada no índice 577: calculado=84633, esperado=321212
Discrepância encontrada no índice 578: calculado=317198, esperado=197949
Discrepância encontrada no índice 579: calculado=398989, esperado=291369
Discrepância encontrada no índice 580: calculado=399571, esperado=327950
Discrepância encontrada no índice 581: calculado=399248, esperado=345536
Discrepância encontrada no índice 582: calculado=84633, esperado=321212
Discrepância encontrada no índice 583: calculado=317198, esperado=197949
Discrepância encontrada no índice 584: calculado=398989, esperado=291369
Discrepância encontrada no índice 585: calculado=399571, esperado=327950
Discrepância encontrada no índice 586: calculado=399248, esperado=345536
Discrepância encontrada no índice 587: calculado=84633, esperado=321212
Discrepância encontrada no índice 588: calculado=317198, esperado=197949
Discrepância encontrada no índice 589: calculado=398989, esperado=291369
Discrepância encontrada no índice 590: calculado=399571, esperado=327950
Discrepância encontrada no índice 591: calculado=399248, esperado=345536
Discrepância encontrada no índice 592: calculado=84633, esperado=321212
Discrepância encontrada no índice 593: calculado=317198, esperado=197949
Discrepância encontrada no índice 594: calculado=398989, esperado=291369
Discrepância encontrada no índice 595: calculado=399571, esperado=327950
Discrepância encontrada no índice 596: calculado=399248, esperado=345536
Discrepância encontrada no índice 597: calculado=84633, esperado=321212
Discrepância encontrada no índice 598: calculado=317198, esperado=197949
Discrepância encontrada no índice 599: calculado=398989, esperado=291369
Discrepância encontrada no índice 600: calculado=399571, esperado=327950
Discrepância encontrada no índice 601: calculado=399248, esperado=345536
Discrepância encontrada no índice 602: calculado=84633, esperado=321212
Discrepância encontrada no índice 603: calculado=317198, esperado=197949
Discrepância encontrada no índice 604: calculado=398989, esperado=291369
Discrepância encontrada no índice 605: calculado=399571, esperado=327950
Discrepância encontrada no índice 606: calculado=399248, esperado=345536
Discrepância encontrada no índice 607: calculado=84633, esperado=321212
Discrepância encontrada no índice 608: calculado=317198, esperado=197949
Discrepância encontrada no índice 609: calculado=398989, esperado=291369
Discrepância encontrada no índice 610: calculado=399571, esperado=327950
Discrepância encontrada no índice 611: calculado=399248, esperado=345536
Discrepância encontrada no índice 612: calculado=84633, esperado=321212
Discrepância encontrada no índice 613: calculado=317198, esperado=197949
Discrepância encontrada no índice 614: calculado=398989, esperado=291369
Discrepância encontrada no índice 615: calculado=399571, esperado=327950
Discrepância encontrada no índice 616: calculado=399248, esperado=345536
Discrepância encontrada no índice 617: calculado=84633, esperado=321212
Discrepância encontrada no índice 618: calculado=317198, esperado=197949
Discrepância encontrada no índice 619: calculado=398989, esperado=291369
Discrepância encontrada no índice 620: calculado=399571, esperado=327950
Discrepância encontrada no índice 621: calculado=399248, esperado=345536
Discrepância encontrada no índice 622: calculado=84633, esperado=321212
Discrepância encontrada no índice 623: calculado=317198, esperado=197949
Discrepância encontrada no índice 624: calculado=398989, esperado=291369
Discrepância encontrada no índice 625: calculado=399571, esperado=327950
Discrepância encontrada no índice 626: calculado=399248, esperado=345536
Discrepância encontrada no índice 627: calculado=84633, esperado=321212
Discrepância encontrada no índice 628: calculado=317198, esperado=197949
Discrepância encontrada no índice 629: calculado=398989, esperado=291369
Discrepância encontrada no índice 630: calculado=399571, esperado=327950
Discrepância encontrada no índice 631: calculado=399248, esperado=345536
Discrepância encontrada no índice 632: calculado=84633, esperado=321212
Discrepância encontrada no índice 633: calculado=317198, esperado=197949
Discrepância encontrada no índice 634: calculado=398989, esperado=291369
Discrepância encontrada no índice 635: calculado=399571, esperado=327950
Discrepância encontrada no índice 636: calculado=399248, esperado=345536
Discrepância encontrada no índice 637: calculado=84633, esperado=321212
Discrepância encontrada no índice 638: calculado=317198, esperado=197949
Discrepância encontrada no índice 639: calculado=398989, esperado=291369
640 discrepâncias encontradas.
Índices dos vizinhos mais próximos:
Ponto de consulta 0: 399571 399248 84633 317198 398989 
Ponto de consulta 1: 399571 399248 84633 317198 398989 
Ponto de consulta 2: 399571 399248 84633 317198 398989 
Ponto de consulta 3: 399571 399248 84633 317198 398989 
Ponto de consulta 4: 399571 399248 84633 317198 398989 
Ponto de consulta 5: 399571 399248 84633 317198 398989 
Ponto de consulta 6: 399571 399248 84633 317198 398989 
Ponto de consulta 7: 399571 399248 84633 317198 398989 
Ponto de consulta 8: 399571 399248 84633 317198 398989 
Ponto de consulta 9: 399571 399248 84633 317198 398989 
Ponto de consulta 10: 399571 399248 84633 317198 398989 
Ponto de consulta 11: 399571 399248 84633 317198 398989 
Ponto de consulta 12: 399571 399248 84633 317198 398989 
Ponto de consulta 13: 399571 399248 84633 317198 398989 
Ponto de consulta 14: 399571 399248 84633 317198 398989 
Ponto de consulta 15: 399571 399248 84633 317198 398989 
Ponto de consulta 16: 399571 399248 84633 317198 398989 
Ponto de consulta 17: 399571 399248 84633 317198 398989 
Ponto de consulta 18: 399571 399248 84633 317198 398989 
Ponto de consulta 19: 399571 399248 84633 317198 398989 
Ponto de consulta 20: 399571 399248 84633 317198 398989 
Ponto de consulta 21: 399571 399248 84633 317198 398989 
Ponto de consulta 22: 399571 399248 84633 317198 398989 
Ponto de consulta 23: 399571 399248 84633 317198 398989 
Ponto de consulta 24: 399571 399248 84633 317198 398989 
Ponto de consulta 25: 399571 399248 84633 317198 398989 
Ponto de consulta 26: 399571 399248 84633 317198 398989 
Ponto de consulta 27: 399571 399248 84633 317198 398989 
Ponto de consulta 28: 399571 399248 84633 317198 398989 
Ponto de consulta 29: 399571 399248 84633 317198 398989 
Ponto de consulta 30: 399571 399248 84633 317198 398989 
Ponto de consulta 31: 399571 399248 84633 317198 398989 
Ponto de consulta 32: 399571 399248 84633 317198 398989 
Ponto de consulta 33: 399571 399248 84633 317198 398989 
Ponto de consulta 34: 399571 399248 84633 317198 398989 
Ponto de consulta 35: 399571 399248 84633 317198 398989 
Ponto de consulta 36: 399571 399248 84633 317198 398989 
Ponto de consulta 37: 399571 399248 84633 317198 398989 
Ponto de consulta 38: 399571 399248 84633 317198 398989 
Ponto de consulta 39: 399571 399248 84633 317198 398989 
Ponto de consulta 40: 399571 399248 84633 317198 398989 
Ponto de consulta 41: 399571 399248 84633 317198 398989 
Ponto de consulta 42: 399571 399248 84633 317198 398989 
Ponto de consulta 43: 399571 399248 84633 317198 398989 
Ponto de consulta 44: 399571 399248 84633 317198 398989 
Ponto de consulta 45: 399571 399248 84633 317198 398989 
Ponto de consulta 46: 399571 399248 84633 317198 398989 
Ponto de consulta 47: 399571 399248 84633 317198 398989 
Ponto de consulta 48: 399571 399248 84633 317198 398989 
Ponto de consulta 49: 399571 399248 84633 317198 398989 
Ponto de consulta 50: 399571 399248 84633 317198 398989 
Ponto de consulta 51: 399571 399248 84633 317198 398989 
Ponto de consulta 52: 399571 399248 84633 317198 398989 
Ponto de consulta 53: 399571 399248 84633 317198 398989 
Ponto de consulta 54: 399571 399248 84633 317198 398989 
Ponto de consulta 55: 399571 399248 84633 317198 398989 
Ponto de consulta 56: 399571 399248 84633 317198 398989 
Ponto de consulta 57: 399571 399248 84633 317198 398989 
Ponto de consulta 58: 399571 399248 84633 317198 398989 
Ponto de consulta 59: 399571 399248 84633 317198 398989 
Ponto de consulta 60: 399571 399248 84633 317198 398989 
Ponto de consulta 61: 399571 399248 84633 317198 398989 
Ponto de consulta 62: 399571 399248 84633 317198 398989 
Ponto de consulta 63: 399571 399248 84633 317198 398989 
Ponto de consulta 64: 399571 399248 84633 317198 398989 
Ponto de consulta 65: 399571 399248 84633 317198 398989 
Ponto de consulta 66: 399571 399248 84633 317198 398989 
Ponto de consulta 67: 399571 399248 84633 317198 398989 
Ponto de consulta 68: 399571 399248 84633 317198 398989 
Ponto de consulta 69: 399571 399248 84633 317198 398989 
Ponto de consulta 70: 399571 399248 84633 317198 398989 
Ponto de consulta 71: 399571 399248 84633 317198 398989 
Ponto de consulta 72: 399571 399248 84633 317198 398989 
Ponto de consulta 73: 399571 399248 84633 317198 398989 
Ponto de consulta 74: 399571 399248 84633 317198 398989 
Ponto de consulta 75: 399571 399248 84633 317198 398989 
Ponto de consulta 76: 399571 399248 84633 317198 398989 
Ponto de consulta 77: 399571 399248 84633 317198 398989 
Ponto de consulta 78: 399571 399248 84633 317198 398989 
Ponto de consulta 79: 399571 399248 84633 317198 398989 
Ponto de consulta 80: 399571 399248 84633 317198 398989 
Ponto de consulta 81: 399571 399248 84633 317198 398989 
Ponto de consulta 82: 399571 399248 84633 317198 398989 
Ponto de consulta 83: 399571 399248 84633 317198 398989 
Ponto de consulta 84: 399571 399248 84633 317198 398989 
Ponto de consulta 85: 399571 399248 84633 317198 398989 
Ponto de consulta 86: 399571 399248 84633 317198 398989 
Ponto de consulta 87: 399571 399248 84633 317198 398989 
Ponto de consulta 88: 399571 399248 84633 317198 398989 
Ponto de consulta 89: 399571 399248 84633 317198 398989 
Ponto de consulta 90: 399571 399248 84633 317198 398989 
Ponto de consulta 91: 399571 399248 84633 317198 398989 
Ponto de consulta 92: 399571 399248 84633 317198 398989 
Ponto de consulta 93: 399571 399248 84633 317198 398989 
Ponto de consulta 94: 399571 399248 84633 317198 398989 
Ponto de consulta 95: 399571 399248 84633 317198 398989 
Ponto de consulta 96: 399571 399248 84633 317198 398989 
Ponto de consulta 97: 399571 399248 84633 317198 398989 
Ponto de consulta 98: 399571 399248 84633 317198 398989 
Ponto de consulta 99: 399571 399248 84633 317198 398989 
Ponto de consulta 100: 399571 399248 84633 317198 398989 
Ponto de consulta 101: 399571 399248 84633 317198 398989 
Ponto de consulta 102: 399571 399248 84633 317198 398989 
Ponto de consulta 103: 399571 399248 84633 317198 398989 
Ponto de consulta 104: 399571 399248 84633 317198 398989 
Ponto de consulta 105: 399571 399248 84633 317198 398989 
Ponto de consulta 106: 399571 399248 84633 317198 398989 
Ponto de consulta 107: 399571 399248 84633 317198 398989 
Ponto de consulta 108: 399571 399248 84633 317198 398989 
Ponto de consulta 109: 399571 399248 84633 317198 398989 
Ponto de consulta 110: 399571 399248 84633 317198 398989 
Ponto de consulta 111: 399571 399248 84633 317198 398989 
Ponto de consulta 112: 399571 399248 84633 317198 398989 
Ponto de consulta 113: 399571 399248 84633 317198 398989 
Ponto de consulta 114: 399571 399248 84633 317198 398989 
Ponto de consulta 115: 399571 399248 84633 317198 398989 
Ponto de consulta 116: 399571 399248 84633 317198 398989 
Ponto de consulta 117: 399571 399248 84633 317198 398989 
Ponto de consulta 118: 399571 399248 84633 317198 398989 
Ponto de consulta 119: 399571 399248 84633 317198 398989 
Ponto de consulta 120: 399571 399248 84633 317198 398989 
Ponto de consulta 121: 399571 399248 84633 317198 398989 
Ponto de consulta 122: 399571 399248 84633 317198 398989 
Ponto de consulta 123: 399571 399248 84633 317198 398989 
Ponto de consulta 124: 399571 399248 84633 317198 398989 
Ponto de consulta 125: 399571 399248 84633 317198 398989 
Ponto de consulta 126: 399571 399248 84633 317198 398989 
Ponto de consulta 127: 399571 399248 84633 317198 398989 
